critica,nota,url
"Esta es mi primera crítica en esta página, así que intentaré no alargarme mucho: 
 
¡James Wan lo ha vuelto a hacer! Y demuestra que las segundas partes sí pueden ser buenas, y más en el género de terror. Crea una atmósfera que te consume totalmente, te mantiene en constante tensión a lo largo de toda la película y hace que no apartes la mirada de la pantalla en ningún momento (al menos a mí). Su dirección es impecable, buena fotografía, un excelente diseño de producción, una banda sonora que pone los pelos de punta y una historia bien trabajada y lograda. En cuanto al apartado de interpretación, Vera Farmiga y Patrick Wilson están más que perfectos, demostrando la gran conexión entre sus personajes. La gran revelación (y buena) es la jovencita Madison Wolfe, con una actuación muy digna para su edad. Con respecto a lo demás: sustos muy conseguidos, buena aportación del resto del reparto y unos bichos que dan muy pero muy mal rollo. 
 
El prólogo es sin duda inmejorable y especial mención a algunas partes que recuerdan a Insidious, ¡ojo! que esto no significa que sea algo malo sino todo lo contrario. El único inconveniente que añadiría es el final, no terminó de convencerme... 
 
En conclusión, Expediente Warren: El Caso Enfield o (The Conjuring 2) es una muy buena secuela y más que decente, no llega al nivel de la mágnifica y primera entrega pero lo roza por poco, y sitúa a James Wan como el nuevo maestro del terror, un género que cada vez más va de mal en peor por desgracia. Háganos un grandísimo favor Señor Wan: ¡no se aparte de este género! Gracias a usted, muchos nos estamos asustando DE VERDAD.",8,https://www.filmaffinity.com/es/reviews/1/854782.html
"Primera película que veo en una sala de cine desde que comenzó la pandemia. Enhorabuena  porque era el día del espectador y estaba a un precio tan asequible que me hubiese quedado a ver otra de no haber tenido que volver a casa (pero queda apuntado mentalmente que lo dejan así, al menos, todo el verano). Sorprendida también porque la gente que estaba (la mayoría jóvenes) fueron muy respetuosos y no hablaron ni usaron el móvil. El metraje es corto y está muy, muy bien. A pesar de que detrás de la producción está nuestro querido, pero excesivo Michael Bay, se nota la mano, mucho más contenida de Jason Blum y por supuesto del creador de tan ambiciosa saga, James DeMonaco –que también guioniza esta secuela-. Es una alegría ver como se dejan atrás las tonterías de la última Purga, que tenía un guion pobre y absurdo y que dejaba muy atrás el verdadero sentido de la original. Si tuviera que elegir, la única que descartaría (incluyendo la serie de Amazon –que es una gozada-) es la de 2018, La Primera Purga. Pero volviendo a ésta, me ha encantado. Los actores están muy bien escogidos. Josh Lucas (American Psycho) me encanta en estos papeles de vaquero texano, muy atractivo; Ana de la Reguera está muy convincente igual que Tenoch Huerta, y bueno, aunque aparece poco, Will Paton (Halloween) está insuperable, como nos tiene acostumbrados. La banda sonora a cargo de The Newton Brothers mola bastante y sin grandes sobresaltos te metes en una persecución infinita de los soñadores americanos, de los extranjeros o de cualquiera que no esté a favor del nuevo movimiento que se ha creado para eliminar el poder (pero queriéndolo para ellos mismos, lo que llevaría a otra guerra por la misma razón). 
 
Tiene momentos interesantes, la narrativa no pierde el sentido (aunque algunos han comentado que sí), igual no hemos visto la misma Purga. El caos es total y se puede sentir la inseguridad de todos. El poder, las autoridades y cualquier servicio de protección ha quedado completamente bloqueado por el nuevo grupo emergente y todos tienen que luchar o intentar huir. Tiene buenas ideas y frases que siempre van a estar de actualidad porque son problemas que no van a terminar nunca. 
 
Muy recomendable y si vas a verla al cine mucho mejor.",7,https://www.filmaffinity.com/es/reviews/2/642993.html
"""Todo es bueno cuando es excesivo"" es una de las primeras frases que escucha el espectador de boca de uno de los cuatro protagonistas, los cuatro con títulos nobiliarios o una posición muy privilegiada en la Italia fascista de Musolini. 
Junto con cuatro prostitutas secuestran a varios jóvenes para someterles a toda clase de perversiones sexuales en una mansión, totalmente aislada del mundo.  
A partir de ese momento los jóvenes son conscientes que el mundo que conocían ha muerto y ellos con él. Deberán acatar el reglamento impuesto por sus captores. Dios ha muerto, al menos en el recinto donde están retenidos.   
Pasolini adapta la obra de Sade con muchos guiños a Nietzsche y al nazismo, para realizar una crítica con tintes políticos sobre el absoluto y autoritario poder ante la sociedad y por la tanto su degeneración moral. Sadismo ligado a nazismo. 
El filme destaca por la sabia utilización de los planos sonoros y la banda sonora. Kubrick combinaba en ""La naranja mecánica"" la música clásica con la violencia; el espectador escucha en ""Saló o 120 días de Sodoma"" la banda sonora de Ennio Morricone, las melodías de un piano o de la radio, mientras se comenten vejaciones, torturas y ejecuciones.  También contrasta con momentos surrealistas fuera de tono y lugar. Todo ello para enfatizar el mensaje de Pasolini.  
Desagradable y turbia, destacan las escenas de coprofagía en un banquete de boda muy especial y los preciosistas y fríos interiores de la mansión. La película fue muy polémica y lo sigue siendo, pero más en concepto que en forma. Un seguidor del cine gore o de las películas de Chan-wook Park (por citar el primer ejemplo que se viene a la cabeza) sabrá perfectamente a lo que me refiero.",7,https://www.filmaffinity.com/es/reviews/3/182360.html
"Viendo Saló da la sensación de que el ser humano protegido por la más estricta intimidad y con pizca de poder sobre otros seres humanos puede resultar un animal tremendamente temible. Y luego piensas en otros ejemplos muy distintos al perverso mundo de Saló, como podría ser un cuartelillo en el que sin presencia ocular es probable que sean más duras las galletas, y acabas deduciendo que Saló no retrata simplemente a unos cabrones pedófilos, sino a unos hombres cualquieras libre de testigos. 
 
Ya se lo advirtieron a los chicos; el mundo no sabe que existís, estáis muertos para el resto del planeta. Nadie sabe de este lugar. 
¿Qué es capaz de hacer el hombre bajo la privacidad? (Digo ""hombre"" por generalizar).  
 
Verdaderamente te planteas preguntas... ¿Somos buenas personas sólo porque no queremos ser juzgados? ¿Cualquier individuo sano sería más cafre si tuviese garantía de que ni la justicia ni el pueblo sospechara de sus actos?. Está claro que aquí se retrata algo demasiado extremista; pero te da a pensar. 
 
 No recomendable para estómagos delicados por lo cruel y explicito de su contenido. 
 
P.D. El primer plano de la cara del bizco vestido de dama es repugnante. Más incluso que el plano de los chocolates con forma de churro.",7,https://www.filmaffinity.com/es/reviews/3/182360.html
"Me parto con las críticas escandalizadas de muchos. Es cierto que la película causa asco, repulsa, náuseas -las mías, literalmente, en la escena del ""banquete""- y un largo etcétera de sensaciones a cual más repugnante. Pero queridos míos, si vuestra moral, religión, ideología política, ética ó estómago graznaban tanto tantísimo ante el visionado, mi pregunta es: ¿por qué os la tragásteis hasta el final? ¿por qué  no apagásteis el video/dvd y la castigasteis con vuestra más profunda indiferencia en lugar de venir aquí a crucificarla? (otra excusa hipócrita que os permite seguir hablando de ella sin comprometer vuestra pluscuamperfecta -y doble- moral, sin duda). 
 
Curiosamente, entre chillidos de indignación y alaridos de protesta os la habéis cascado enterita y prueba de ello es que os permitís comentarla. 
 
No me excitan lo más mínimo las prácticas pederastas, sino todo lo contrario. La coprofagia me repugna y tampoco me dedico a adorar a Satán (como también ha insinuado algún airado comentarista por ahí). Pero ésta es una película necesaria para la historia del cine. Por muchos y variados motivos que vuestro pretendido buen gusto os impide ver . Y solo Pasolini tuvo los huevos de hacerla. Y fíjate tú, que lo mataron. Y entonces yo me pregunto: ¿quien es el repugnante cabrón aquí?",10,https://www.filmaffinity.com/es/reviews/3/182360.html
"Silencio sepulcral en la sala, miradas inquietantes, fundido a negro en la pantalla, Fin de la película de sueños, del sueño hecho película. Nadie hablaba, risas débiles al final de la sala, hasta que no empezó la música en los créditos, tras un minuto larguísimo de letras, nadie reaccionó. Un hombre se levanta, bosteza indiferente y comienza a bajar las escaleras, tras él, el resto de la sala se marcha reflexionando sobre el filme de las incoherencias recién “videado”. 
Holy Motors es confusa y estridente, es exuberante y perturbadora, pero a la vez crea serenidad y te envuelve en una atmósfera impredecible durante toda la película. Holy Motors es una demencia magnífica, es Cine en estado puro. 
El inicio de la película es uno de esos que recuerdan a la gran “Persona” (Ingmar Bergman). Un hombre encuentra un pasaje secreto a una sala de cine donde la gente duerme, o está muerta, pero el show continúa con imágenes del cinematógrafo de los Lumiere. ¿Y no es eso realmente lo que ocurre en el cine? Los espectadores dejamos de ser nosotros mismos, dejamos dormir nuestro ser y nos dejamos llevar por las sensaciones que la película nos ofrece. 
Esa es la manera de ver Holy Motors, dejarse llevar por la película y las experiencias que nos invita a disfrutar, acompañar al protagonista en sus camaleónicas “citas” y disfrutar del espectáculo que es vivir, ya sea a tu manera, o participando en el circo de la vida.  
Como dicen en una escena de la película; “La belleza depende de los ojos del que mira”, y yo os invito a descubrir la belleza de esta película, a dejaros llevar, a sentir que participáis en ella y os envolverá, igual que lo hizo conmigo. La película es lo que es, sólo queda saber que ves tú en ella.",9,https://www.filmaffinity.com/es/reviews/3/774994.html
"Por ahí le dicen ""terror inteligente"" y creo que está muy bien empleado. Acá el vehículo del terror se para en dos patas que son los saltamontes por un lado y la propia empresaria en bancarrota (económica y anímica) por el otro. La relación entre estas dos partes y el contexto familiar, empresarial etc, está exquisitamente narrada. Lo único que me quedó como espinaca entre los dientes es que el final es un poco... Igual la recomiendo. 
 
Una cosa más: es maravilloso encontrarse con películas donde las personas lidian con la pobreza económica. Obviamente hay que salir del acento estadounidense para eso.",7,https://www.filmaffinity.com/es/reviews/3/834066.html
"La nube es una peli cortita y al pie. Sorprende su temple a la hora de narrar los hechos y como no le rehuye a los tonos más heavys y pesados. Estamos ante una peli de terror, con tintes thrillerescos/dramáticos, de esas que vale la pena recomendar. 
 
Virginie es agricultora, una de esas típicas protas actuales en plan ""yo lo puedo todo"". Curiosamente, su personaje está bien llevado, es verosímil. Philippot tiene que ver con ésto: la cámara sabe donde estar a la hora de retratar a los personajes...y a los saltamontes. Mención especial para los bichines: planos detalle para ellos. Aquí la peli es casi gore, con un tono decididamente violento a la hora de retratar todo el contexto (incluso cuando el conflicto aún no se desata, la atmósfera inquietante y malsana se puede sentir desde los primeros minutos). 
 
Philippot apuesta al realismo más campestre posible: los saltamones son, por lo general, insectos reales y el CGI solo se utiliza para tomas aéreas (para captar el enjambre). Este realismo se traslada a toda la peli, desde decisiones, reacciones y diálogos minimalistas que te sitúan en contexto. 
 
El terror, y la fantasía, surgen cuando a estos insectos se les provee sangre (y no...busqué información y los saltamontes no son hematófagos). Aquí la peli muestra su lado sobrenatural sin excederse demasiado, siempre manteniéndose a una prudente distancia de cualquier exageración tópica del género. 
 
Por último, vale resaltar las relaciones interpersonales de la familia, junto a una Virginie que debería visitar a un psicólogo de inmediato. Los motores de cada personaje están intactos, sumergiendo por momentos a La nube en un drama indie bastante borde, del que también sale bien parada.",7,https://www.filmaffinity.com/es/reviews/3/834066.html
"Sumario: 
 
Notable film de horror, de un horror que aparece de casualidad, se desliza y articula con la cotidianeidad y redimensiona todos sus aspectos. Un drama donde la maternidad y lo obsesivo obran como dimensiones estructurantes que alcanzan  ribetes  sobrecogedores. 
 
Reseña: 
 
Virginie es una joven viuda que vive con una hija adolescente y un hijo menor en el campo. Se dedica a la cría de saltamontes y a la elaboración de harinas de esos insectos, ricos en proteínas, usados como alimentos para animales. A pesar de todo el empeño que ella pone, la productividad de su criadero es baja, hasta que accidentalmente encuentra la vía para mejorarla de manera notoria, ya que Virginie se ve obligada a incrementar sus volúmenes de producción como única manera de mantener a flote su emprendimiento. 
 
Siempre consideré que, en cuanto a géneros, el terror es aquél que produce miedo, pero es el horror el que mejor se articula con la cotidianeidad. La puesta en escena de Just Philippot es sumamente efectiva en este sentido, con esos insectos cuyo sonido parece el ronroneo del inconsciente de los personajes, una banda sonora de la creciente tensión del relato. 
 
Es notable con que sutileza la historia introduce el horror, como deslizándose de casualidad, en la vida de esta mujer (y de su familia) en un film que en esencia nunca renuncia al realismo. Es que en La nube es precisamente un sólido y sobrio drama el que estructura varias problemáticas, como el duelo, las relaciones de producción en el campo, el ecologismo, la producción sustentable, el machismo, la familia monoparental, la rebeldía adolescente y hasta el emprendedurismo y luego las potencia con ese horror que aparece como un estadio superior de la narrativa precedente. 
 
Pero por sobre todas esas coordenadas, emergen la maternidad y la obsesión como dimensiones estructurantes y sobrecogedoras, de la mano de una notable Suliane Brahim en la piel de esa madre dispuesta a todo. 
 
https://impresionescinefilas.wordpress.com/2021/08/12/la-nube-the-swarm-la-nuee/",8,https://www.filmaffinity.com/es/reviews/3/834066.html
"No suele ser habitual que en un género tan sobreexplotado como es el de terror/suspense, aparezcan obras que revitalicen dicho género o que propongan algo fresco, novedoso y diferente. 
 
Krasinski sí trae ese soplo de aire fresco con esta ""Un Lugar Tranquilo"", como ya hicieron Jordan Peele o Fede Álvarez con sus ""Déjame Salir"" y ""No Respires"". 
 
En esta ocasión la premisa es simple. Existen unas criaturas cuyo origen no se explica (aunque la película deja pistas que indican su procedencia) que se guían por el ruido. 
Cualquier sonido estridente, cualquier ruido más alto de lo normal supone una muerte violenta, por lo que la familia protagonista debe seguir una serie de normas para poder sobrevivir. Este punto ya es por sí interesante y muestra una vez más la enorme capacidad de adaptación y voluntad del ser humano para sobrevivir. 
 
Como no podía ser de otra manera, el silencio es el auténtico protagonista. El reparto compuesto por el propio Krasinski y una excelente y solvente (una vez más) Emily Blunt está perfecto. Hay que destacar también el acierto de Krasinski de contar con una actriz sorda para el papel de la hija, aporta naturalidad y realismo al personaje. 
Su manera de transmitir las emociones. El desasosiego, el miedo, el cariño y esa tensión tan marcada solo con miradas, con gestos, es sencillamente magistral. 
 
El otro gran componente es la música. Una muy buena partitura de Marco Beltrami imprime la tensión y la calma necesarias durante el metraje. Sin ruidos estridentes ni tramposos, muy en la línea del trabajo de Gustavo Santaolalla en el videojuego ""The Last Of Us"". 
Para rematar, una resultona fotografía con tonos ocres y apagados pone la guinda a un conjunto técnico más que notable. 
 
Muy recomendable.",8,https://www.filmaffinity.com/es/reviews/2/594338.html
"Consigue en hora y media lo que hacía tiempo que no me sucedía en una sala de cine: que la tensión de lo que se ve en pantalla me haga tener clavadas las uñas a la butaca. 
La estupenda película de Krasinski consigue salirse de los esquemas habituales de las historias de terror con una historia sin apenas diálogos, con unos personajes auténticos con los que resulta dificil no empatizar interpretados por un elenco perfecto (él por fin ha sacado de mi cabeza su imagen como protagonista de la genial ""The Office""), con una acumulación de escenas para el recuerdo grabadas con estilo y con el suficiente ingenio como para que las pocas pegas que se le puedan poner a ciertos detalles del guión pasen a segundo plano. 
Si os gustan los thrillers y queréis ver una de las mejores películas del año no os la podéis perder.  
A mí me ha encantado.",8,https://www.filmaffinity.com/es/reviews/2/594338.html
"Viernes 20:00, sesión de cine, película de terror, por lo tanto, cine abarrotado de imberbes, yogurines, adolescentes, niñatos, etc... 
 Comienza el espectáculo, sonidos de bolsas, comentarios en voz alta de los primeros chulitos que van a ver cine de terror con aires de... "" yo es que soy mayor y esto no me afecta, mirar todos que grande soy ""  Los típicos niños con preguntas estúpidas, los que comentan la peli en plan voz en off, las niñas que chillan, los\as que juegan con el movil o los peores de todos, los que chillan la parida esperando que la sala se descojone. ( el 99,9% de las veces se oyen los grillos) 
 En medio de esta fauna me molesta ver una película, me agobia,  me viene a la mente una canción de siniestro que define perfectamente el momento, esa de... "" y cuanta p... y yo que viejo "" 
 La cinta comienza con la grada en su esplendor de desconexión,  parece la cafetería mas que el cine, mierda. Increpo a los de detrás, suelto los típicos chissss, pero pronto me doy cuenta que no soy Tom Cruise y es misión imposible, asi que me concentro en la pantalla e intento disfrutar al máximo.  
 La primera media hora, va tumbando a los primeros espectadores molestos, abduciendolos con los primeros juegos psicológicos y misterios que plantea, bien, el 30% de sala esta a lo que esta. 
 Pasan tres cuartos de hora del inicio y el 60% de los espectadores esta callado, algunos sustos contundentes o situaciones de tensión han terminado por calar hondo, solo queda el típico campeón de su calle que sigue escondiendo su miedo en comentarios jocosos, intentando impresionar a algún mocoso\a. 
 Después de hora y poco... la película esta in crescendo, ya no se oye ni dios, el tono realista, los tópicos bien esquivados, los movimientos de cámara acertados para crear sustos y tensión, han acabado por interactuar con toda la sala. 
  Cuando termina todos los niñatos están mansos, pegados a la butaca viendo los títulos de crédito poseídos, ya que mas de uno aunque se esconda en la chulería típica de la edad, se que lo a pasado mal, tendrán como yo un nudo en el estomago, no han podido reprimir cerrar los ojos o cagaran blando un par de días, sobre todo los mas pequeños que creían que el cine de terror es "" Crepúsculo "", no, no es "" Crepúsculo "", ni "" Scream "", ni  "" Se lo que hicisteis el ultimo verano"".  
 El Expediente Warren huele a "" EL exorcista "", "" Al final de la escalera "", incluso a "" Los pájaros "" (todas ellas tienen su homenaje en alguna parte del metraje), es cine de terror del de antes, del que realmente da miedo, así que, aspirantes a hombres y mujeres del mañana, deseo que durmáis con los angelitos ( ironía ). 
 
 SI OS GUSTA EL CINE DE TERROR ID AL CINE..",7,https://www.filmaffinity.com/es/reviews/1/233180.html
"Puede que suene exagerado el título de la crítica, pero tras ver esta película en la pasada primera edición del festival Nocturna en Madrid no pude evitar el salir de la sala con buen sabor de boca, y al ver que aun no había ninguna crítica escrita en filmaffinity me he animado a escribir esta.  
 
A pesar de que soy un gran fan del género me pasa, como a muchos otros supongo, que en los últimos años no he encontrado ninguna película que me dejase con tan buenas sensaciones (a excepción quizá de ""Arrástrame al infierno"" que para mi es un ""guilty pleasure""), ni siquiera la predecesora del mismo director ""Insidious"". 
 
En primer lugar comentaré los puntos negativos: solo los encontré en lo convencional de la historia, y ligeramente en el final de la cinta, pese a no ser este malo ni estúpido. 
 
En cuanto a lo positivo: puedo decir que todo lo demás, el aspecto técnico general (dirección, fotografía, sonido, interpretaciones), el ritmo de la película y el buen manejo de la tensión en muchas escenas sin recurrir al típico susto fácil con volumen elevado. 
 
Casi todo funciona en esta muy disfrutable cinta de terror con sabor a clásico, por ello no puedo dejar de recomendarles que vayan al cine a verla, espero que les guste tanto como a mi...y que hagan mas como esta!",7,https://www.filmaffinity.com/es/reviews/1/233180.html
"A pesar de la reticencia que me producía ver una película dirigida por James Wan con un guión al que su inseparable amigo y compañero Leigh Whannell no había echado mano, he de confesar que he disfrutado de ""Expediente Warren"" todos y cada uno de los 112 minutos que dura el asunto. El realizador australiano ha imprimido su sello personal en cada escena y ha hecho que su película destaque sobre otras que vienen con una trama parecida. 
 
En ""Expediente Warren"", también conocida como ""The Conjuring"", encontramos un director que cada vez se asienta mejor en el terreno del miedo. Su cine evoluciona, aunque no deja de ser fácilmente reconocible: el uso de la música en el momento clave le delata. Una buena banda sonora es la aliada perfecta en una cinta del género y Joseph Bishara entiende muy bien de lo que va el tema. Ya demostró en ""Insidious"" un potencial bien exprimido que se advierte de nuevo en ""Expediente Warren"". Le agradezco de corazón -del que me queda después de algún que otro susto- que haya sabido seguir en su línea, pero sin repetirse, para que el mero recuerdo de la melodía haga que los pelos de la nuca se me ericen y me plantee seriamente mirar hacia atrás, por si hay alguna presencia a mi espalda. 
 
Otro factor que delata a James Wan es la fotografía; desde el tratamiento de la imagen hasta los objetos que aparecen en ella revelan su identidad sin posibilidades de confusión. La apariencia de sus personajes, la forma de actuar, de mirar, de tocar es bastante similar a lo largo de su filmografía. Podríamos establecer una constelación de elementos recurrentes que acabarían por enredar todas sus películas. Es un director que disfruta haciendo guiños a sus fans y cuida mucho esa parte. 
 
Respecto al argumento de ""Expediente Warren"", poco se puede contar que no se sepa con un simple vistazo al tráiler: una pareja de investigadores de lo paranormal, tal vez un Íker Jiménez y una Carmen Porter dentro de unos años, se topa con el caso más complicado de su vida. Una familia que se ha mudado a una casa maldita está experimentando la angustia de ser el objeto de una bruja despechada que se suicidó con el fin de guardar sus tierras para siempre. Era una mujer capitalista y se lo tomaba muy a pecho. 
 
Con lo de moda que se ha puesto que las películas de miedo se centren en cazadores de espectros con sus aparatos aparatosos y sus mediciones científicas, esperaba que ""Expediente Warren"" patinara bastante, pero lo cierto es que la tensión se ha distribuido de una forma ""agradable"" y ha sabido dosificarse. Los sustos están bien repartidos y, por suerte, hay alguno más de los que se presentan en el tráiler, aunque arruinan el de las palmas, que es el que más me gusta. La elección ha sido sabia al preparar dos tramas: la de la familia Perron y la de los propios Warren. 
 
Los elementos que usa James Wan para que botemos en la butaca son simples y efectivos. Usa un juego infantil que desde el primer momento produce respeto: uno sabe que el juego de las palmas (consiste en que alguien se vende los ojos y localice a los demás jugadores pidiendo que golpeen sus manos) va a desencadenar un susto en algún momento. La caja de música antigua con el payaso y la espiral también resulta prometedora. Si te dicen que Rory se deja ver al finalizar la música, ahí ya estás centrando toda tu atención en prevenir su aparición. La dulce muñeca Annabelle, transformada para la película al gusto extravagante de James Wan poque la original habría causado otra impresión, y su historia se suman al carro. Los muebles antiguos también desempeñan un papel importante, sobre todo el armario. Son cosas que, por sí solas, no producen turbación, pero en manos de Wan se convierten en semillas del terror. 
 
En cuanto a las actuaciones, no es una película para lucirse, pero destacaría la de Joey King, una de las hijas medianas, por su expresividad. Vera Farmiga está a la altura de su sobrecogedora clarividencia y Patrick Wilson hace lo que está en su mano, a pesar de que su personaje es bastante plano. 
 
La única parte que me produce insatisfacción es el final, pero yo sé a qué se debe: ¡se planea una segunda parte para ""Expediente Warren""! Y es que, desde que nos dejaron pasar a su bien abastecida colección de los horrores, se olía por toda la sala un tufillo a secuela.",8,https://www.filmaffinity.com/es/reviews/1/233180.html
"Hay que reconocerle al director James Wan su dominio de los resortes del cine de terror. 
Después de títulos como Saw, su debut en el largometraje, o Insidious, de la que recién terminó su secuela, ahora repite similar estructura narrativa a la segunda y tercera, pero lo hace adentrándose en un relato verídico. 
 
Se trata de la historia de los investigadores paranormales Ed y Lorraine Warren (Patrick Wilson y Vera Farmiga, respectivamente) que, a lo largo de sus vidas, se han enfrentado a casos de posesiones diabólicas, que los ha convertido en referente mundial en la materia (uno de los más reconocidos derivó en la cinta The Amityville Horror, de 1979, que contó con un ´´remake´´ en 2005). 
 
En The Conjuring los Warren revelan una de sus investigaciones más dramáticas y, por lo tanto, terroríficas: la de la familia Perron, formada por el patriarca Roger (Ron Livingston), la madre Carolyn (Lili Taylor) y sus cinco hijas: Andrea (Shanley Caswell), Nancy (Hayley McFarland), Christine (Joey King), Cindy (Mackenzie Foy) y April (Kyla Deaver). 
 
Los siete tuvieron que lidiar con la presencia de seres de ultratumba en su hogar de Harrisville, Rhode Island, en 1970. 
 
Wan, quien sabe cómo mover las cámara a través de lugares comunes y claustrofóbicos (ver los excelentes momentos en los que la acción del filme transcurre en el sótano de la casa), ofrece en The Conjuring una nueva lección de tensión, sugiriendo más que mostrando, asustando más que impactando. 
 
No hay excesos sangrientos ni piruetas de guión (que, por otro lado, carece de cualquier atisbo de originalidad: ¿alguien duda de cómo será el final de la cinta?): todo en The Conjuring funciona con precisión matemática. 
 
La elegancia y sabiduría de su puesta en escena —que, a momentos, muestra referencias visuales a genios como Brian de Palma (Dressed to Kill)—, sólo lastrada por una terrible partitura musical al final del metraje y por cierta improvisación en las actuaciones (derivada de la rapidez con la que Wan filma sus películas), es lo que convierte e The Conjuring —clasificada R y que se estrena hoy— en una de esas cintas a las que las audiencias se rinden en masa, un ejercicio de estilo tan previsible como seductor.",10,https://www.filmaffinity.com/es/reviews/1/233180.html
"Film polémico como pocos, “Muerte en Venecia” siempre ha sido fuente de discusión entre los cinéfilos de todo el mundo. Desde quien la considera una obra maestra absoluta y la obra cumbre de Visconti, hasta quien opina que es un film fallido del maestro milanés, decadente y de un esteticismo afectado que lastra negativamente el film. En cualquier caso “Muerte en Venecia” es sin ningún genero de dudas un film fascinante y se hace muy difícil, por no decir imposible, olvidar la serena belleza de sus imágenes bañadas en la sublime música del Adagietto de la 5ª Sinfonía de G. Mahler. 
 La fuerza poética que destila cada uno de sus planos no ha perdido nada de su fuerza visual con el paso de los años, y son el reflejo perfecto de la fusión de los universos Manniano, Viscontiano y Mahleriano, tres mundos distintos y a la vez complementarios. Nadie podía filmar la búsqueda de la belleza absoluta salvo un director con el legado cultural y el genio creador que poseía Visconti  Duque de Modrone, obsesionado en la constante búsqueda de la “belleza de lo sublime”, y que baña el film de una pátina de melancolía y de un cierto fatalismo de espíritu por un mundo que se derrumba. 
Una forma de entender el cine basada en una puesta en escena brillante y barroca, una ambientación perfecta que roza la obsesión y una técnica impecable, hacen del cine del maestro milanés una experiencia vital inigualable. Probablemente uno de los mejores directores de actores de toda la historia del cine es obligado hablar de la maravillosa, y poco recompensada, interpretación de Dirk Bogarde impagable en su papel del compositor Gustav von Aschenbach “alter ego” del propio Gustav Mahler, que busca en Venecia la paz de espíritu y donde encontrará al joven Tadzio, encarnación  de la belleza física,  por quien se sentirá irremediablemente atraído, que le inspirará nuevos deseos de vivir y renovados anhelos de creación artística, y que sin embargo acabará por llevarlo a la muerte en una de las secuencias más sublimes, fascinantes y misteriosas de la historia del cine, mientras contempla como Tadzio, que dirige su mirada hacia el, señala con el dedo un punto perdido en el horizonte. 
En fin, un film asombroso, sublime, testamento fílmico de un artista que no encajaba con el siglo que le toco vivir y cuyo espíritu se podría resumir en la frase que Visconti deseaba que fuese el eslogan promocional del film.....”Quien ha contemplado la belleza con sus propios ojos está consagrado ya a la muerte”. 
 
 
                                                               Francesc Chico Jaimejuan 
 
                                                           Barcelona 15 de mayo de 2006",10,https://www.filmaffinity.com/es/reviews/1/904914.html
"Segunda entrega de la “trilogía alemana” de Luchino Visconti (1906-76). Es una de las obras de mayor renombre del autor, aunque no es la mejor. El guión, de Visconti y Nicola Badalucco, adapta libremente la novela “Der Tod in Venedig” (1912), del novelista alemán Thomas Mann (1875-1955), inspirada en la vida del compositor Gustav Mahler (1860-1911). Se rueda en escenarios naturales de Venecia (Plaza San Marcos, Teatro La Fenice, Lido...), en Bolzano y los Dolomitas y en los platós de Cinecittà Studios (Cinecittà, Roma). Nominado a un Oscar (vestuario), obtiene 4 premios Bafta y el premio especial del 25 aniversario del Festival de Cannes. Producido por Luchino Visconti para Alfa Cinematografica, se estrena el 1-III-1971 (RU). 
 
La acción tiene lugar en Venecia, durante el verano de 1911. El compositor alemán, residente en Munich, Gustav von Aschenbach (Bogarde) se hospeda en el Hotel des Bains, del Lido de Venecia, al objeto de descansar, recuperarse de una crisis cardiaca y recomponer los ánimos tras el fracaso de su último concierto, recibido con abucheos por el público. Llega solo, extenuado y embargado por sentimientos de frustración debidos a la pérdida de la felicidad familiar, recuerdos de la hija pequeña fallecida y el rechazo de sus últimas composiciones de vanguardia. Sólo habla, escasa y esporádicamente, con el gerente del hotel (Valli), el jefe de recepción, un cantante callejero, un gondolero ilegal, el cajero de un banco y el barbero (Fabrizi). Queda fascinado de la belleza ambigua de Tadzio (Andrésen), un adolescente polaco, de unos 13 años, que se aloja en el mismo hotel con su madre (Mangano), sus tres hermanas y una institutriz. Con el chico intercambia miradas, pero nunca tienen una conversación. 
 
El film suma drama, drama psicológico, enfermedad, vejez, fantasía y homosexualidad. El protagonista sufre en su interior una lucha abierta entre lo que le dicta la razón (junto a la costumbre de toda la vida) y los impulsos que recibe de sus apetitos y deseos. Decide no ceder al deseo y regresar de inmediato a Munich, pero unos imprevistos se lo impiden. A partir de este momento el film aborda una pausada reflexión sobre los conceptos de arte, belleza y vida. Lo hace por medio de unos diálogos interiores que el realizador explica con la ayuda de flashbacks. 
 
El ambiente que envuelve el relato presenta un enrarecimiento progresivo de la mano de la presencia cada vez más próxima y determinante de la muerte. De ella hablan el reloj de arena, el indigente que se desploma en la calle, las imágenes de una Venecia envejecida por el paso del tiempo, la erosión y la humedad, la desinfección de las calles, el avance silencioso de la enfermedad, etc. En este marco, melancólico y sombrío, la película centra la atención en varias cuestiones capitales.",8,https://www.filmaffinity.com/es/reviews/1/904914.html
