"codigo","segunda_categoria","tercera_categoria","distribuidora","date","consumo_ubm","consumo_normalizado"
ZM056,MOVIL,O&M,ENEL DISTRIBUCION,2025-04-01 00:00:00.000,2869.0,2969.87460815047
ZM056,MOVIL,O&M,ENEL DISTRIBUCION,2025-05-01 00:00:00.000,3269.0,3091.6081504702197
ZM056,MOVIL,O&M,ENEL DISTRIBUCION,2025-06-01 00:00:00.000,2919.0,2996.4827586206898
ZM056,MOVIL,O&M,ENEL DISTRIBUCION,2025-07-01 00:00:00.000,3069.0,
BI726,MOVIL,O&M,CGED,2022-06-01 00:00:00.000,3954.0,3942.3129032258066
BI726,MOVIL,O&M,CGED,2024-12-01 00:00:00.000,3891.0,4182.299221357063
BI726,MOVIL,O&M,CGED,2025-03-01 00:00:00.000,3752.0,4004.28275862069
RP255,MOVIL,O&M,CGED,2023-09-01 00:00:00.000,4200.0,4361.379310344827
RP255,MOVIL,O&M,CGED,2025-07-01 00:00:00.000,4500.0,4672.5
RP255,MOVIL,O&M,CGED,2025-08-01 00:00:00.000,4920.0,4771.693548387097
RP255,MOVIL,O&M,CGED,2025-09-01 00:00:00.000,4800.0,4025.8064516129034
RA075,FIJA,O&M,CGED,2025-06-01 00:00:00.000,5288.0,5140.43870967742
RA075,FIJA,O&M,CGED,2025-07-01 00:00:00.000,4241.0,4596.141935483871
RA075,FIJA,O&M,CGED,2025-08-01 00:00:00.000,3699.0,3856.3548387096776
ZA294,FIJA,O&M,CGED,2023-04-01 00:00:00.000,1368.0,943.4482758620688
ZA294,FIJA,O&M,CGED,2023-06-01 00:00:00.000,1526.0,1613.5483870967741
ZA294,FIJA,O&M,CGED,2023-07-01 00:00:00.000,1950.0,1831.592741935484
ZA294,FIJA,O&M,CGED,2023-08-01 00:00:00.000,1634.0,1675.375
ZA294,FIJA,O&M,CGED,2023-09-01 00:00:00.000,1840.0,1725.7857142857144
ZA294,FIJA,O&M,CGED,2023-10-01 00:00:00.000,1362.0,1431.487012987013
ZA294,FIJA,O&M,CGED,2023-11-01 00:00:00.000,1395.0,1414.0721003134797
ZA294,FIJA,O&M,CGED,2023-12-01 00:00:00.000,1696.0,1673.6551724137933
SA668,MOVIL,O&M,ENEL DISTRIBUCION,2021-01-01 00:00:00.000,78274.0,1730.3810553043909
SA668,MOVIL,O&M,ENEL DISTRIBUCION,2021-11-01 00:00:00.000,12693.0,
BI933,MOVIL,O&M,CGED,2021-02-01 00:00:00.000,18613.0,8985.071120689654
BI933,MOVIL,O&M,CGED,2023-03-01 00:00:00.000,10277.0,10602.068965517241
SA114,MOVIL,O&M,ENEL DISTRIBUCION,2022-03-01 00:00:00.000,5362.0,5209.455357142857
MA087,MOVIL,O&M,CGED,2025-06-01 00:00:00.000,744.0,702.1290322580645
MA087,MOVIL,O&M,CGED,2025-07-01 00:00:00.000,531.0,596.46875
MA087,MOVIL,O&M,CGED,2025-08-01 00:00:00.000,607.0,587.1979166666667
ZA294,FIJA,O&M,CGED,2024-01-01 00:00:00.000,1512.0,1494.9
ZA294,FIJA,O&M,CGED,2024-02-01 00:00:00.000,1623.0,1596.1000000000001
BI036,MOVIL,O&M,CGED,2021-09-01 00:00:00.000,9116.0,4369.650793650794
BI036,MOVIL,O&M,CGED,2025-03-01 00:00:00.000,6486.0,6395.0526881720425
MA296,MOVIL,O&M,CGED,2025-05-01 00:00:00.000,7967.0,3983.5
MA296,MOVIL,O&M,CGED,2025-07-01 00:00:00.000,8533.0,4266.5
MA296,MOVIL,O&M,CGED,2025-08-01 00:00:00.000,3159.0,3491.654060066741
ZM520,MOVIL,O&M,ENEL DISTRIBUCION,2020-02-01 00:00:00.000,9100.0,4936.24521072797
ZM520,MOVIL,O&M,ENEL DISTRIBUCION,2020-10-01 00:00:00.000,3883.0,3925.8965517241377
ZM520,MOVIL,O&M,ENEL DISTRIBUCION,2024-07-01 00:00:00.000,5471.0,5455.139393939394
ZM520,MOVIL,O&M,ENEL DISTRIBUCION,2025-02-01 00:00:00.000,8893.0,6297.013392857143
ZM520,MOVIL,O&M,ENEL DISTRIBUCION,2025-03-01 00:00:00.000,4003.0,4191.979064039409
ZM520,MOVIL,O&M,ENEL DISTRIBUCION,2025-04-01 00:00:00.000,3649.0,5780.595611285266
ZM520,MOVIL,O&M,ENEL DISTRIBUCION,2025-05-01 00:00:00.000,8565.0,5805.507836990596
ZM520,MOVIL,O&M,ENEL DISTRIBUCION,2025-06-01 00:00:00.000,2529.0,5171.69744160178
ZM520,MOVIL,O&M,ENEL DISTRIBUCION,2025-07-01 00:00:00.000,8362.0,
ZM809,MOVIL,O&M,ENEL DISTRIBUCION,2024-08-01 00:00:00.000,2385.0,2521.1
ZM809,MOVIL,O&M,ENEL DISTRIBUCION,2025-03-01 00:00:00.000,2868.0,3059.706896551724
ZM809,MOVIL,O&M,ENEL DISTRIBUCION,2025-04-01 00:00:00.000,3116.0,2925.5666666666666
ZM809,MOVIL,O&M,ENEL DISTRIBUCION,2025-05-01 00:00:00.000,2986.0,3092.622988505747
ZM809,MOVIL,O&M,ENEL DISTRIBUCION,2025-06-01 00:00:00.000,2955.0,3025.7809330628806
ZM809,MOVIL,O&M,ENEL DISTRIBUCION,2025-07-01 00:00:00.000,3200.0,2823.5294117647063
ZZ055,MOVIL,O&M,CGED,2021-01-01 00:00:00.000,424.0,632.4333333333334
ZZ055,MOVIL,O&M,CGED,2021-03-01 00:00:00.000,4734.0,2403.325806451613
TA053,MOVIL,O&M,CGED,2025-02-01 00:00:00.000,4060.0,4080.625
VA975,MOVIL,O&M,CGED,2022-04-01 00:00:00.000,6790.0,3285.483870967742
VA975,MOVIL,O&M,CGED,2025-06-01 00:00:00.000,38325.0,6423.184357541899
VA975,MOVIL,O&M,CGED,2025-07-01 00:00:00.000,4970.0,4922.788217369222
VA975,MOVIL,O&M,CGED,2025-08-01 00:00:00.000,5495.0,5640.705329153605
MA042,MOVIL,O&M,CGED,2022-11-01 00:00:00.000,4956.0,4786.5125
MA042,MOVIL,O&M,CGED,2023-02-01 00:00:00.000,9764.0,4556.533333333333
MA042,MOVIL,O&M,CGED,2023-05-01 00:00:00.000,4093.0,4222.356681034483
MA042,MOVIL,O&M,CGED,2023-07-01 00:00:00.000,7334.0,3853.4576271186443
MA042,MOVIL,O&M,CGED,2023-08-01 00:00:00.000,4008.0,3796.446841294299
MA042,MOVIL,O&M,CGED,2025-05-01 00:00:00.000,5337.0,4803.241666666667
MA042,MOVIL,O&M,CGED,2025-09-01 00:00:00.000,3581.0,
MA175,MOVIL,O&M,CGED,2021-12-01 00:00:00.000,7281.0,7092.290322580645
TA027,MOVIL,O&M,CGED,2020-06-01 00:00:00.000,3752.0,4052.3333333333335
TA027,MOVIL,O&M,CGED,2023-01-01 00:00:00.000,5065.0,4891.897321428572
TA027,MOVIL,O&M,CGED,2023-04-01 00:00:00.000,4547.0,4146.493882091213
TA027,MOVIL,O&M,CGED,2025-06-01 00:00:00.000,3740.0,3982.857142857143
TA027,MOVIL,O&M,CGED,2025-07-01 00:00:00.000,4335.0,4119.400000000001
TA027,MOVIL,O&M,CGED,2025-08-01 00:00:00.000,4098.0,4233.7515151515145
CHILECTRA1,FIJA,O&M,ENEL DISTRIBUCION,2021-12-01 00:00:00.000,1005.0,1038.5
ZN011,MOVIL,O&M,CGED,2021-05-01 00:00:00.000,11038.0,1880.098901098901
ZN011,MOVIL,O&M,CGED,2021-06-01 00:00:00.000,1457.0,1457.0
ZN011,MOVIL,O&M,CGED,2021-07-01 00:00:00.000,1400.0,1447.8125
ZN011,MOVIL,O&M,CGED,2021-08-01 00:00:00.000,1530.0,1482.1875
ZN011,MOVIL,O&M,CGED,2021-09-01 00:00:00.000,1412.0,1412.0
ZN011,MOVIL,O&M,CGED,2021-10-01 00:00:00.000,1416.0,1509.7777777777778
ESTRM008,MOVIL,O&M,ENEL DISTRIBUCION,2021-09-01 00:00:00.000,18800.0,18133.333333333336
ESTRM008,MOVIL,O&M,ENEL DISTRIBUCION,2025-04-01 00:00:00.000,30680.0,30977.80564263323
MA342,MOVIL,O&M,CGED,2024-03-01 00:00:00.000,3902.0,4331.672811059908
ESTRM008,MOVIL,O&M,ENEL DISTRIBUCION,2025-05-01 00:00:00.000,33120.0,31234.60815047022
TA040,MOVIL,O&M,CGED,2024-01-01 00:00:00.000,3402.0,3179.072727272727
ESTRM008,MOVIL,O&M,ENEL DISTRIBUCION,2025-06-01 00:00:00.000,29400.0,30133.837597330366
ESTRM008,MOVIL,O&M,ENEL DISTRIBUCION,2025-07-01 00:00:00.000,30760.0,
TA040,MOVIL,O&M,CGED,2024-09-01 00:00:00.000,2839.0,2842.0402298850577
TA040,MOVIL,O&M,CGED,2025-06-01 00:00:00.000,2657.0,2737.2965517241378
VR341,MOVIL,O&M,CGED,2023-11-01 00:00:00.000,1847.0,1678.39289446186
ZN011,MOVIL,O&M,CGED,2021-11-01 00:00:00.000,1266.0,1409.5436507936506
ZN011,MOVIL,O&M,CGED,2021-12-01 00:00:00.000,1329.0,1467.9748677248679
ZN011,MOVIL,O&M,CGED,2022-01-01 00:00:00.000,1270.0,1554.7381864623244
MA963,MOVIL,O&M,CGED,2025-09-01 00:00:00.000,4856.0,4400.75
ONURM111,MOVIL,O&M,ENEL DISTRIBUCION,2021-04-01 00:00:00.000,533.0,270.67816091954023
ONURM111,MOVIL,O&M,ENEL DISTRIBUCION,2021-10-01 00:00:00.000,585.0,419.93548387096774
ONURM111,MOVIL,O&M,ENEL DISTRIBUCION,2024-01-01 00:00:00.000,285.0,303.80967741935484
ONURM111,MOVIL,O&M,ENEL DISTRIBUCION,2024-02-01 00:00:00.000,309.0,303.83103448275864
ONURM111,MOVIL,O&M,ENEL DISTRIBUCION,2024-03-01 00:00:00.000,308.0,329.808095952024
ONURM111,MOVIL,O&M,ENEL DISTRIBUCION,2024-10-01 00:00:00.000,337.0,315.711632453568
ONURM111,MOVIL,O&M,ENEL DISTRIBUCION,2025-02-01 00:00:00.000,305.0,285.9166666666667
ONURM111,MOVIL,O&M,ENEL DISTRIBUCION,2025-05-01 00:00:00.000,316.0,315.6407119021135
MA282,FIJA,O&M,CGED,2025-05-01 00:00:00.000,1217.0,1259.7977011494254
MA282,FIJA,O&M,CGED,2025-06-01 00:00:00.000,1198.0,1230.4439655172414
MA282,FIJA,O&M,CGED,2025-07-01 00:00:00.000,1251.0,1207.125
MA282,FIJA,O&M,CGED,2025-08-01 00:00:00.000,1125.0,1012.5
MA359,MOVIL,O&M,CGED,2025-06-01 00:00:00.000,4798.0,4491.380645161291
MA359,MOVIL,O&M,CGED,2025-07-01 00:00:00.000,3014.0,3416.838709677419
MA359,MOVIL,O&M,CGED,2025-08-01 00:00:00.000,3294.0,3406.6496106785316
ZM770,MOVIL,O&M,ENEL DISTRIBUCION,2020-03-01 00:00:00.000,1031.0,1027.2025862068965
PM249,MOVIL,O&M,SAESA,2022-06-01 00:00:00.000,3752.0,3412.5151515151515
PM249,MOVIL,O&M,SAESA,2022-07-01 00:00:00.000,3435.0,3540.875
PM249,MOVIL,O&M,SAESA,2022-08-01 00:00:00.000,3572.0,3462.858333333333
PM249,MOVIL,O&M,SAESA,2022-09-01 00:00:00.000,3386.0,3395.7666666666664
PM249,MOVIL,O&M,SAESA,2022-10-01 00:00:00.000,3297.0,3663.621212121212
PM249,MOVIL,O&M,SAESA,2022-11-01 00:00:00.000,3974.0,3614.4121212121213
PM249,MOVIL,O&M,SAESA,2022-12-01 00:00:00.000,3638.0,3758.866666666667
PM249,MOVIL,O&M,SAESA,2023-01-01 00:00:00.000,3634.0,3749.1806451612906
PM249,MOVIL,O&M,SAESA,2023-02-01 00:00:00.000,3709.0,3333.3870967741937
PM249,MOVIL,O&M,SAESA,2023-03-01 00:00:00.000,3192.0,3203.4251152073734
PM249,MOVIL,O&M,SAESA,2023-04-01 00:00:00.000,3203.0,3413.1696428571427
PM249,MOVIL,O&M,SAESA,2023-05-01 00:00:00.000,3462.0,3352.9708333333333
PM249,MOVIL,O&M,SAESA,2023-06-01 00:00:00.000,3233.0,3233.2597701149425
PM249,MOVIL,O&M,SAESA,2023-07-01 00:00:00.000,3129.0,3337.831896551724
PM249,MOVIL,O&M,SAESA,2023-08-01 00:00:00.000,3397.0,3303.775
MA012,MOVIL,O&M,CGED,2020-11-01 00:00:00.000,2763.0,2732.8999999999996
MA012,MOVIL,O&M,CGED,2021-10-01 00:00:00.000,4130.0,4035.3708333333334
MA012,MOVIL,O&M,CGED,2025-07-01 00:00:00.000,4774.0,4772.709677419355
TA547,MOVIL,O&M,CGED,2022-03-01 00:00:00.000,4907.0,4794.254310344828
ZN011,MOVIL,O&M,CGED,2023-01-01 00:00:00.000,1516.0,1530.3403781979978
ZN011,MOVIL,O&M,CGED,2023-02-01 00:00:00.000,1456.0,1383.0991379310344
ZN011,MOVIL,O&M,CGED,2023-03-01 00:00:00.000,1534.0,1489.4181034482758
ZN011,MOVIL,O&M,CGED,2023-04-01 00:00:00.000,1401.0,1440.2068965517242
ZN011,MOVIL,O&M,CGED,2023-05-01 00:00:00.000,1422.0,948.0
TA547,MOVIL,O&M,CGED,2024-01-01 00:00:00.000,5826.0,5758.903225806452
TA547,MOVIL,O&M,CGED,2024-02-01 00:00:00.000,5396.0,5420.264738598443
TA547,MOVIL,O&M,CGED,2025-05-01 00:00:00.000,4190.0,4956.916666666666
TA547,MOVIL,O&M,CGED,2025-06-01 00:00:00.000,5923.0,5287.566666666667
TA547,MOVIL,O&M,CGED,2025-07-01 00:00:00.000,6416.0,6181.766666666666
TA547,MOVIL,O&M,CGED,2025-08-01 00:00:00.000,5904.0,6145.2
MA256,MOVIL,O&M,CGED,2025-06-01 00:00:00.000,6815.0,6595.1612903225805
MA256,MOVIL,O&M,CGED,2025-07-01 00:00:00.000,7431.0,7632.333333333333
MA256,MOVIL,O&M,CGED,2025-08-01 00:00:00.000,6040.0,6289.479166666667
MA024,FIJA,O&M,CGED,2022-02-01 00:00:00.000,4318.0,4241.767857142857
MA024,FIJA,O&M,CGED,2023-07-01 00:00:00.000,6578.0,7385.67816091954
MA024,FIJA,O&M,CGED,2023-09-01 00:00:00.000,3374.0,3810.8275862068963
TA574,MOVIL,O&M,CGED,2020-11-01 00:00:00.000,2965.0,2883.9076751946604
TA574,MOVIL,O&M,CGED,2022-12-01 00:00:00.000,3117.0,3229.2000000000003
TA574,MOVIL,O&M,CGED,2025-06-01 00:00:00.000,2701.0,2752.2677419354836
TA574,MOVIL,O&M,CGED,2025-07-01 00:00:00.000,3207.0,3233.366666666667
TA574,MOVIL,O&M,CGED,2025-08-01 00:00:00.000,2905.0,2998.151515151515
ZM147,MOVIL,O&M,ENEL DISTRIBUCION,2025-07-01 00:00:00.000,1470.0,1127.0
ZU014,MOVIL,O&M,CGED,2024-03-01 00:00:00.000,2466.0,2674.4545454545455
ZU014,MOVIL,O&M,CGED,2025-02-01 00:00:00.000,2623.0,2532.551724137931
ZU014,MOVIL,O&M,CGED,2025-09-01 00:00:00.000,2096.0,1965.0
TA170,MOVIL,O&M,CGED,2023-03-01 00:00:00.000,9089.0,8105.336559139784
RM030,FIJA,O&M,CGED,2025-07-01 00:00:00.000,3186.0,3243.0
RM030,FIJA,O&M,CGED,2025-08-01 00:00:00.000,3136.0,3077.5454545454545
ZM147,MOVIL,O&M,ENEL DISTRIBUCION,2020-02-01 00:00:00.000,2694.0,2439.3125
ZM147,MOVIL,O&M,ENEL DISTRIBUCION,2022-05-01 00:00:00.000,1618.0,1604.3548387096776
ZM147,MOVIL,O&M,ENEL DISTRIBUCION,2025-02-01 00:00:00.000,1733.0,1623.3
ZM147,MOVIL,O&M,ENEL DISTRIBUCION,2025-03-01 00:00:00.000,1758.0,1787.5333333333333
ZM147,MOVIL,O&M,ENEL DISTRIBUCION,2025-06-01 00:00:00.000,1700.0,1604.2903225806451
ZO803,MOVIL,O&M,CGED,2021-07-01 00:00:00.000,1444.0,1399.625
ZO803,MOVIL,O&M,CGED,2021-08-01 00:00:00.000,1362.0,1406.575
ZO803,MOVIL,O&M,CGED,2021-09-01 00:00:00.000,1417.0,1330.675
ZO803,MOVIL,O&M,CGED,2021-10-01 00:00:00.000,1366.0,1406.5249999999999
ZO803,MOVIL,O&M,CGED,2021-11-01 00:00:00.000,1329.0,1373.9448275862069
RP049,MOVIL,O&M,ENEL DISTRIBUCION,2024-03-01 00:00:00.000,84746.0,3452.202365308804
BI018,MOVIL,O&M,CGED,2021-01-01 00:00:00.000,4465.0,4892.384535005224
BI018,MOVIL,O&M,CGED,2021-06-01 00:00:00.000,4946.0,4682.683189655172
BI018,MOVIL,O&M,CGED,2024-04-01 00:00:00.000,8141.0,7311.562173458725
BI018,MOVIL,O&M,CGED,2025-03-01 00:00:00.000,5370.0,5836.887931034483
OH694,MOVIL,O&M,CGED,2020-05-01 00:00:00.000,3132.6,3479.8452380952376
OH694,MOVIL,O&M,CGED,2024-04-01 00:00:00.000,1600.0,1742.0604838709676
OH694,MOVIL,O&M,CGED,2024-07-01 00:00:00.000,3256.0,3049.0
OH694,MOVIL,O&M,CGED,2025-05-01 00:00:00.000,2732.0,2821.1080459770114
OH694,MOVIL,O&M,CGED,2025-09-01 00:00:00.000,2704.0,2355.0967741935483
ZO803,MOVIL,O&M,CGED,2021-12-01 00:00:00.000,1387.0,1310.533960292581
MA566,FIJA,O&M,CGED,2024-06-01 00:00:00.000,3469.0,3595.8349007314523
OH627,MOVIL,O&M,CGED,2020-11-01 00:00:00.000,3911.0,4042.8071120689656
AS191,FIJA,O&M,CGED,2022-02-01 00:00:00.000,4271.0,989.7903981264637
AS191,FIJA,O&M,CGED,2022-03-01 00:00:00.000,1007.0,1044.8419913419914
AS191,FIJA,O&M,CGED,2022-04-01 00:00:00.000,1009.0,1067.3772204806687
AS191,FIJA,O&M,CGED,2022-05-01 00:00:00.000,1322.0,1386.2758620689656
AS191,FIJA,O&M,CGED,2022-06-01 00:00:00.000,1257.0,1138.2863113897597
AS191,FIJA,O&M,CGED,2022-07-01 00:00:00.000,1019.0,1022.0090909090909
AS191,FIJA,O&M,CGED,2022-08-01 00:00:00.000,1103.0,1148.7484848484848
AS191,FIJA,O&M,CGED,2022-09-01 00:00:00.000,1238.0,1145.2467532467533
AS191,FIJA,O&M,CGED,2022-10-01 00:00:00.000,1112.0,1232.2488479262672
AS191,FIJA,O&M,CGED,2022-11-01 00:00:00.000,1234.0,1154.0967741935483
MA280,MOVIL,O&M,CGED,2025-06-01 00:00:00.000,3206.0,3336.344827586207
ZM153,MOVIL,O&M,ENEL DISTRIBUCION,2025-07-01 00:00:00.000,1544.0,
OH492,MOVIL,O&M,CGED,2024-02-01 00:00:00.000,4572.0,4242.857142857143
MA280,MOVIL,O&M,CGED,2025-07-01 00:00:00.000,3696.0,3647.0
MA280,MOVIL,O&M,CGED,2025-08-01 00:00:00.000,4130.0,3716.9999999999995
OH960,MOVIL,O&M,CGED,2020-03-01 00:00:00.000,7150.0,8204.655844155845
OH960,MOVIL,O&M,CGED,2020-04-01 00:00:00.000,10014.0,8931.466275659823
ZM153,MOVIL,O&M,ENEL DISTRIBUCION,2025-03-01 00:00:00.000,6464.0,1708.8768472906404
ZM153,MOVIL,O&M,ENEL DISTRIBUCION,2025-04-01 00:00:00.000,1627.0,1635.6426332288402
ZM153,MOVIL,O&M,ENEL DISTRIBUCION,2025-05-01 00:00:00.000,1747.0,1631.5987460815047
ZM153,MOVIL,O&M,ENEL DISTRIBUCION,2025-06-01 00:00:00.000,1514.0,1532.6006674082314
OH960,MOVIL,O&M,CGED,2020-05-01 00:00:00.000,7628.0,7669.082313681869
OH960,MOVIL,O&M,CGED,2020-06-01 00:00:00.000,7533.0,7760.633228840125
OH960,MOVIL,O&M,CGED,2020-07-01 00:00:00.000,8307.0,7816.090909090909
OH960,MOVIL,O&M,CGED,2020-08-01 00:00:00.000,7740.0,8021.25
OH960,MOVIL,O&M,CGED,2022-12-01 00:00:00.000,6253.0,6537.629166666667
OH960,MOVIL,O&M,CGED,2023-05-01 00:00:00.000,7162.0,6893.014112903225
OH960,MOVIL,O&M,CGED,2024-01-01 00:00:00.000,6971.0,6585.721003134797
CHILECTRA1,MOVIL,O&M,ENEL DISTRIBUCION,2025-06-01 00:00:00.000,1882.0,1887.9816091954024
TA117,MOVIL,O&M,CGED,2025-02-01 00:00:00.000,6251.0,6042.517241379311
ZB670,MOVIL,O&M,CGED,2021-07-01 00:00:00.000,1158.6,1091.7352424242424
OH632,MOVIL,O&M,CGED,2024-02-01 00:00:00.000,8398.0,8686.424137931035
BI217,MOVIL,O&M,CGED,2021-07-01 00:00:00.000,3097.0,2993.3125
BI217,MOVIL,O&M,CGED,2024-01-01 00:00:00.000,3252.0,2998.0
BI217,MOVIL,O&M,CGED,2025-06-01 00:00:00.000,2231.0,2312.581896551724
BI217,MOVIL,O&M,CGED,2025-07-01 00:00:00.000,2499.0,2412.825
BI217,MOVIL,O&M,CGED,2025-08-01 00:00:00.000,2262.0,2318.1225806451616
ZB670,MOVIL,O&M,CGED,2021-08-01 00:00:00.000,1063.333,1070.222
ZB670,MOVIL,O&M,CGED,2021-09-01 00:00:00.000,1084.0,1014.6666666666667
ZB670,MOVIL,O&M,CGED,2021-10-01 00:00:00.000,1022.0,1141.0333333333333
ZB670,MOVIL,O&M,CGED,2021-11-01 00:00:00.000,1121.0,1124.1854166666667
ZB670,MOVIL,O&M,CGED,2021-12-01 00:00:00.000,1205.0,1146.78125
ZB670,MOVIL,O&M,CGED,2022-01-01 00:00:00.000,1068.0,1095.8214285714287
ZB670,MOVIL,O&M,CGED,2022-02-01 00:00:00.000,977.0,970.6160714285714
ZB670,MOVIL,O&M,CGED,2022-04-01 00:00:00.000,1168.0,1122.0533926585094
SA606,MOVIL,O&M,CGED,2021-05-01 00:00:00.000,6996.0,7464.183908045977
SA606,MOVIL,O&M,CGED,2024-03-01 00:00:00.000,6633.0,7334.859447004608
FN331,MOVIL,O&M,CGED,2020-05-01 00:00:00.000,9631.0,8006.735632183909
ZA292,MOVIL,O&M,CGED,2022-05-01 00:00:00.000,1171.0,1178.392658509455
ZA292,MOVIL,O&M,CGED,2022-06-01 00:00:00.000,1045.0,1065.1612903225807
ZA292,MOVIL,O&M,CGED,2022-07-01 00:00:00.000,1212.0,1191.032258064516
ZA292,MOVIL,O&M,CGED,2022-08-01 00:00:00.000,1184.0,1189.3870967741937
ZA292,MOVIL,O&M,CGED,2022-09-01 00:00:00.000,1293.0,1261.8986175115208
ZA292,MOVIL,O&M,CGED,2022-10-01 00:00:00.000,1205.0,1340.2455357142858
ZA292,MOVIL,O&M,CGED,2022-11-01 00:00:00.000,1395.0,1323.46875
ZA292,MOVIL,O&M,CGED,2022-12-01 00:00:00.000,1360.0,1382.967741935484
ZA292,MOVIL,O&M,CGED,2023-01-01 00:00:00.000,1336.0,1311.8179723502303
ZA292,MOVIL,O&M,CGED,2023-02-01 00:00:00.000,1139.0,1105.6517857142858
ZA292,MOVIL,O&M,CGED,2023-03-01 00:00:00.000,1195.0,1163.8625
ZA292,MOVIL,O&M,CGED,2023-04-01 00:00:00.000,1141.0,1169.441935483871
ZA292,MOVIL,O&M,CGED,2023-05-01 00:00:00.000,1277.0,1197.3615127919911
ZA292,MOVIL,O&M,CGED,2023-06-01 00:00:00.000,938.0,1010.7675194660735
ZA292,MOVIL,O&M,CGED,2023-07-01 00:00:00.000,1128.0,1167.2540322580646
TA089,MOVIL,O&M,CGED,2020-03-01 00:00:00.000,8319.0,4160.163934426229
TA089,MOVIL,O&M,CGED,2020-04-01 00:00:00.000,4184.0,2615.0
TA089,MOVIL,O&M,CGED,2025-06-01 00:00:00.000,4322.0,4492.075235109718
TA089,MOVIL,O&M,CGED,2025-07-01 00:00:00.000,4976.0,4628.878787878788
TA089,MOVIL,O&M,CGED,2025-08-01 00:00:00.000,4387.0,4646.0
RP107,MOVIL,O&M,CGED,2023-04-01 00:00:00.000,2012.0,2049.595402298851
RP107,MOVIL,O&M,CGED,2023-10-01 00:00:00.000,1817.0,1996.7617554858934
RP107,MOVIL,O&M,CGED,2024-04-01 00:00:00.000,2264.0,2180.3387096774195
AS785,MOVIL,O&M,CGED,2022-10-01 00:00:00.000,1019.0,1119.2407834101384
AS785,MOVIL,O&M,CGED,2022-11-01 00:00:00.000,1082.0,872.5806451612904
CHILECTRA1,MOVIL,O&M,ENEL DISTRIBUCION,2025-03-01 00:00:00.000,2323.0,2411.918103448276
CHILECTRA1,MOVIL,O&M,ENEL DISTRIBUCION,2025-04-01 00:00:00.000,1993.0,1877.4083333333333
CHILECTRA1,MOVIL,O&M,ENEL DISTRIBUCION,2025-05-01 00:00:00.000,2003.0,2082.880459770115
CHILECTRA1,MOVIL,O&M,ENEL DISTRIBUCION,2025-06-01 00:00:00.000,2063.0,1849.5862068965519
MA651,MOVIL,O&M,CGED,2020-12-01 00:00:00.000,8015.0,7961.625
MA651,MOVIL,O&M,CGED,2021-07-01 00:00:00.000,8610.0,8066.704545454546
MA651,MOVIL,O&M,CGED,2025-06-01 00:00:00.000,7752.0,8016.972191323694
MA651,MOVIL,O&M,CGED,2025-08-01 00:00:00.000,16537.0,7201.596774193549
CHILECTRA1,MOVIL,O&M,ENEL DISTRIBUCION,2025-02-01 00:00:00.000,1949.0,1969.9926108374384
RP107,MOVIL,O&M,CGED,2024-05-01 00:00:00.000,2252.0,2193.844827586207
RP107,MOVIL,O&M,CGED,2024-08-01 00:00:00.000,2063.0,2105.1666666666665
RP107,MOVIL,O&M,CGED,2024-09-01 00:00:00.000,1797.0,1821.4935483870968
BI928,MOVIL,O&M,CGED,2025-06-01 00:00:00.000,4560.0,4730.809195402298
RO104,FIJA,O&M,CGED,2025-08-01 00:00:00.000,1716.0,
ZM160,MOVIL,O&M,ENEL DISTRIBUCION,2024-12-01 00:00:00.000,7606.0,3996.760444209413
ZM160,MOVIL,O&M,ENEL DISTRIBUCION,2025-02-01 00:00:00.000,4023.0,3657.5
ZM160,MOVIL,O&M,ENEL DISTRIBUCION,2025-03-01 00:00:00.000,3606.0,3798.7333333333336
ZM160,MOVIL,O&M,ENEL DISTRIBUCION,2025-04-01 00:00:00.000,3878.0,3876.382795698925
ZM160,MOVIL,O&M,ENEL DISTRIBUCION,2025-05-01 00:00:00.000,4001.0,2968.483870967742
TA320,MOVIL,O&M,CGED,2022-10-01 00:00:00.000,2687.0,3000.482718894009
TA320,MOVIL,O&M,CGED,2022-11-01 00:00:00.000,3041.0,2989.7419354838707
TA320,MOVIL,O&M,CGED,2022-12-01 00:00:00.000,3173.0,3140.0
RP107,MOVIL,O&M,CGED,2024-10-01 00:00:00.000,2110.0,2125.9064516129033
RP107,MOVIL,O&M,CGED,2025-04-01 00:00:00.000,2208.0,2060.0666666666666
RP107,MOVIL,O&M,CGED,2025-09-01 00:00:00.000,2085.0,1815.9677419354841
ZB704,MOVIL,O&M,CGED,2022-07-01 00:00:00.000,1082.0,1159.1515151515152
ZB704,MOVIL,O&M,CGED,2022-08-01 00:00:00.000,1273.0,1195.848484848485
ZB704,MOVIL,O&M,CGED,2022-09-01 00:00:00.000,1099.0,1099.0
ZB704,MOVIL,O&M,CGED,2022-10-01 00:00:00.000,961.0,961.0
BI113,MOVIL,O&M,CGED,2020-10-01 00:00:00.000,4304.0,4462.419354838709
BI113,MOVIL,O&M,CGED,2022-01-01 00:00:00.000,5430.0,5260.3125
BI113,MOVIL,O&M,CGED,2023-12-01 00:00:00.000,5069.0,5442.479623824452
CHILECTRA1,MOVIL,O&M,ENEL DISTRIBUCION,2025-04-01 00:00:00.000,1638.0,1585.1612903225805
CHILECTRA1,MOVIL,O&M,ENEL DISTRIBUCION,2025-05-01 00:00:00.000,1650.0,1649.6129032258066
